time,name,air_Pressure_mH2O,air_Temp_float,batt,channel_rssi,data_rate_index,dev_id,device_id,dist,forwarder_gateway_id,recieved_time,rssi,snr,spreading_factor,timestamp,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
2021-07-18 15:04:00.256736867,,10.176793098449707,26.54372787475586,4.169,-33,2,,,59.8,,,-33,12.0,10,,,,
2021-07-18 15:33:59.597134465,,10.177701950073242,26.634775161743164,4.171,-35,2,,,59.8,,,-35,13.5,10,,,,
2021-07-18 16:04:00.722597883,,10.176905632019043,26.6473388671875,4.168,-33,2,,,59.3,,,-33,8.8,10,,,,
2021-07-18 16:33:59.654120468,,10.177546501159668,26.50078582763672,4.171,-34,2,,,59.8,,,-34,12.2,10,,,,
2021-07-18 17:04:00.186116636,,10.174712181091307,26.279823303222656,4.167,-31,2,,,59.7,,,-31,9.8,10,,,,
2021-07-18 17:33:58.931933508,,10.174090385437012,26.060232162475586,4.169,-31,2,,,59.6,,,-31,12.0,10,,,,
2021-07-18 18:03:57.254126291,,10.17836856842041,25.86679267883301,4.169,-31,2,,,59.7,,,-31,9.0,10,,,,
2021-07-18 18:33:56.150587672,,10.17987060546875,25.59640884399414,4.169,-31,2,,,59.8,,,-31,12.2,10,,,,
2021-07-18 19:03:56.347187382,,10.183438301086426,25.2294979095459,4.171,-32,2,,,59.7,,,-32,12.5,10,,,,
2021-07-18 19:33:54.639843347,,10.187485694885254,24.892099380493164,4.168,-31,2,,,59.9,,,-31,12.8,10,,,,
2021-07-18 20:03:52.779801273,,10.188228607177734,24.5449275970459,4.167,-33,2,,,59.7,,,-33,7.0,10,,,,
2021-07-18 20:33:54.297632876,,10.190738677978516,24.18887710571289,4.166,-32,2,,,59.9,,,-32,9.0,10,,,,
2021-07-18 21:03:51.026340182,,10.191479682922363,23.658344268798828,4.17,-35,2,,,59.8,,,-35,12.0,10,,,,
2021-07-18 21:33:53.390649012,,10.191845893859863,23.53801727294922,4.166,-30,2,,,59.8,,,-30,10.0,10,,,,
2021-07-18 22:03:51.675256853,,10.193487167358398,23.13349151611328,4.167,-33,2,,,59.8,,,-33,8.8,10,,,,
2021-07-18 22:33:50.048614372,,10.195037841796877,22.78565216064453,4.169,-31,2,,,59.8,,,-31,9.2,10,,,,
2021-07-18 23:03:49.583181770,,10.196127891540527,22.34885025024414,4.171,-34,2,,,59.8,,,-34,11.5,10,,,,
